Boundary_F_score,DINO_similarity,LPIPS,Mask_IoU,PSNR,SSIM,masked_LPIPS,masked_PSNR,masked_SSIM,method,multi_view_consistency,uid,view
0.01184834074229002,0.4285944402217865,0.21522146463394165,0.21861615777015686,13.838028907775879,0.06617482751607895,0.45019590854644775,5.966746807098389,0.06874264776706696,stage2_geoss_ss,0.9261335134506226,test_000002,7.0
0.005270092282444239,0.10735750198364258,0.2000393271446228,0.19503577053546906,18.735021591186523,0.12205114215612411,0.13605636358261108,12.202652931213379,0.15624725818634033,stage3_geovis_slat,0.9723936319351196,test_000002,0.0
0.0161849707365036,0.3078782558441162,0.196794793009758,0.3224581182003021,15.605138778686523,0.16643348336219788,0.26835882663726807,8.653039932250977,0.3335969150066376,stage3_geovis_slat,0.9484748840332031,test_000002,1.0
0.012820512056350708,0.3635273873806,0.1947263479232788,0.2733073830604553,15.023239135742188,0.29085227847099304,0.29123857617378235,8.629581451416016,0.5308212041854858,stage3_geovis_slat,0.9439764618873596,test_000002,2.0
0.012698412872850895,0.27960193157196045,0.22453966736793518,0.17772649228572845,16.05600357055664,0.15865090489387512,0.3177722096443176,7.8773088455200195,0.11789750307798386,stage3_geovis_slat,0.9501060247421265,test_000002,3.0
0.018757328391075134,0.4533637464046478,0.19443732500076294,0.3436073064804077,14.61789321899414,0.3881019055843353,0.3491605520248413,7.422464370727539,0.399453341960907,stage3_geovis_slat,0.9378143548965454,test_000002,4.0
0.020338982343673706,0.20716199278831482,0.19458192586898804,0.4047987759113312,14.598845481872559,0.02451811358332634,0.4262137711048126,5.901813983917236,0.018319537863135338,stage3_geovis_slat,0.9407556056976318,test_000002,5.0
0.016548462212085724,0.32920360565185547,0.2292352318763733,0.19568893313407898,14.345793724060059,0.09240354597568512,0.39814913272857666,6.7454729080200195,0.07549232244491577,stage3_geovis_slat,0.9297066926956177,test_000002,6.0
0.007109005004167557,0.4308856725692749,0.21553920209407806,0.2110021859407425,13.884531021118164,0.07965384423732758,0.44544023275375366,6.014089107513428,0.08267518877983093,stage3_geovis_slat,0.9268962144851685,test_000002,7.0
0.005270092282444239,0.10736601799726486,0.20003432035446167,0.19503577053546906,18.73476791381836,0.12206153571605682,0.1360623985528946,12.202386856079102,0.15625177323818207,stage4_geovis_slat_joint,0.9723925590515137,test_000002,0.0
0.0161849707365036,0.30783945322036743,0.1967732161283493,0.3224581182003021,15.605168342590332,0.16641269624233246,0.268329918384552,8.653797149658203,0.33362096548080444,stage4_geovis_slat_joint,0.9484750032424927,test_000002,1.0
0.012820512056350708,0.36348557472229004,0.19472062587738037,0.2733369469642639,15.022696495056152,0.2907959520816803,0.29125887155532837,8.629303932189941,0.5308035612106323,stage4_geovis_slat_joint,0.9439710974693298,test_000002,2.0
0.012698412872850895,0.2796112298965454,0.22457294166088104,0.17772649228572845,16.056087493896484,0.15866532921791077,0.3177728056907654,7.877326965332031,0.11791133135557175,stage4_geovis_slat_joint,0.9501063823699951,test_000002,3.0
0.018757328391075134,0.4533578157424927,0.1944372057914734,0.3436073064804077,14.617805480957031,0.3881116509437561,0.3491630554199219,7.422440052032471,0.39947229623794556,stage4_geovis_slat_joint,0.9378129243850708,test_000002,4.0
0.020316025242209435,0.20721867680549622,0.19456395506858826,0.40475961565971375,14.59896183013916,0.02452969178557396,0.42620983719825745,5.901925086975098,0.018328696489334106,stage4_geovis_slat_joint,0.94075608253479,test_000002,5.0
0.016548462212085724,0.32920968532562256,0.22921153903007507,0.19568893313407898,14.345845222473145,0.09240175783634186,0.3981441259384155,6.745498180389404,0.07548818737268448,stage4_geovis_slat_joint,0.929707407951355,test_000002,6.0
0.007109005004167557,0.4309254288673401,0.21555331349372864,0.2110021859407425,13.884649276733398,0.07965364307165146,0.445435106754303,6.014209747314453,0.08267499506473541,stage4_geovis_slat_joint,0.9268969893455505,test_000002,7.0
0.012725344859063625,0.10512999445199966,0.22888869047164917,0.31076377630233765,15.434988975524902,0.07757901400327682,0.1924724280834198,9.577106475830078,0.07742856442928314,original_trellis,0.9520791172981262,test_000003,0.0
0.016759777441620827,0.31860464811325073,0.27782779932022095,0.3947773575782776,12.525023460388184,0.12740814685821533,0.29534101486206055,8.260438919067383,0.37800949811935425,original_trellis,0.9068726301193237,test_000003,1.0
0.011928428895771503,0.38472262024879456,0.28584933280944824,0.32159578800201416,12.45574951171875,0.24267950654029846,0.2583247125148773,9.295312881469727,0.6340625286102295,original_trellis,0.9068635702133179,test_000003,2.0
0.008481764234602451,0.22429445385932922,0.3112679123878479,0.21379566192626953,13.276595115661621,0.13093805313110352,0.2887990474700928,8.293368339538574,0.20638267695903778,original_trellis,0.9167125821113586,test_000003,3.0
0.013232515193521976,0.45275750756263733,0.27862995862960815,0.445380300283432,12.871076583862305,0.3879057765007019,0.32369357347488403,7.709070205688477,0.5489501953125,original_trellis,0.9103485345840454,test_000003,4.0
0.028089888393878937,0.23263876140117645,0.25303220748901367,0.459554523229599,13.964943885803223,0.09374026954174042,0.372709184885025,7.141646385192871,0.07680162787437439,original_trellis,0.9215009212493896,test_000003,5.0
0.011152415536344051,0.2852945625782013,0.29215988516807556,0.2987961769104004,12.506608009338379,0.16809509694576263,0.38990893959999084,6.581520080566406,0.1742061823606491,original_trellis,0.9003676176071167,test_000003,6.0
0.05855443701148033,0.36293429136276245,0.2435326725244522,0.3624081313610077,12.913756370544434,0.18110263347625732,0.4257999658584595,6.1456451416015625,0.18374547362327576,original_trellis,0.9105231165885925,test_000003,7.0
0.008438819088041782,0.10459917783737183,0.22991496324539185,0.3088104724884033,15.592748641967773,0.07997964322566986,0.18554678559303284,9.805194854736328,0.08428123593330383,stage2_geoss_ss,0.9533688426017761,test_000003,0.0
0.016885554417967796,0.32515180110931396,0.2794911861419678,0.395571231842041,12.34200382232666,0.12525305151939392,0.31005504727363586,7.858233451843262,0.357724130153656,stage2_geoss_ss,0.9042485952377319,test_000003,1.0
0.012012012302875519,0.40281665325164795,0.28561657667160034,0.32280656695365906,12.405487060546875,0.2459515631198883,0.25474169850349426,9.38996696472168,0.6567292213439941,stage2_geoss_ss,0.9065026640892029,test_000003,2.0
0.008525148965418339,0.22781231999397278,0.31135040521621704,0.21352973580360413,13.310304641723633,0.1311095803976059,0.28763875365257263,8.331469535827637,0.20649555325508118,stage2_geoss_ss,0.916965663433075,test_000003,3.0
0.013245033100247383,0.458776593208313,0.27950945496559143,0.44743970036506653,12.667779922485352,0.3764156103134155,0.3221263587474823,7.715542316436768,0.5642434358596802,stage2_geoss_ss,0.9082996249198914,test_000003,4.0
0.0317460335791111,0.2496957778930664,0.2522536814212799,0.46278780698776245,14.077493667602539,0.10206200182437897,0.3694607615470886,7.204126834869385,0.08309368789196014,stage2_geoss_ss,0.9223005771636963,test_000003,5.0
0.0074349441565573215,0.2793055474758148,0.29386502504348755,0.2959659993648529,12.495710372924805,0.158853217959404,0.3912019431591034,6.5747222900390625,0.1648818701505661,stage2_geoss_ss,0.9001193046569824,test_000003,6.0
0.06972476840019226,0.3618983030319214,0.24520300328731537,0.35642167925834656,12.938987731933594,0.1712053120136261,0.4256870150566101,6.1479902267456055,0.17440339922904968,stage2_geoss_ss,0.9108610153198242,test_000003,7.0
0.01055966131389141,0.10478192567825317,0.22938542068004608,0.3092769384384155,15.186647415161133,0.0743846744298935,0.1965440809726715,9.361227035522461,0.07423804700374603,stage3_geovis_slat,0.9506415128707886,test_000003,0.0
0.014981272630393505,0.325248658657074,0.27466845512390137,0.393797367811203,12.33121109008789,0.1295185685157776,0.3138372600078583,7.723597526550293,0.3528149127960205,stage3_geovis_slat,0.904298722743988,test_000003,1.0
0.012012012302875519,0.4022902846336365,0.28346651792526245,0.3202536702156067,12.446760177612305,0.2556283473968506,0.25810545682907104,9.317341804504395,0.6532325744628906,stage3_geovis_slat,0.9066117405891418,test_000003,2.0
0.008517888374626637,0.22560811042785645,0.30805039405822754,0.21312592923641205,13.240965843200684,0.13039566576480865,0.29102104902267456,8.24415111541748,0.20537960529327393,stage3_geovis_slat,0.9166832566261292,test_000003,3.0
0.018939392641186714,0.4611477851867676,0.2765255570411682,0.4458500146865845,12.695550918579102,0.3862731456756592,0.32456374168395996,7.658803462982178,0.5657514929771423,stage3_geovis_slat,0.9088163375854492,test_000003,4.0
0.024390244856476784,0.2251698076725006,0.253645122051239,0.45954588055610657,13.954421997070312,0.08558090776205063,0.3749476671218872,7.0995025634765625,0.06954433023929596,stage3_geovis_slat,0.921992301940918,test_000003,5.0
0.009319663979113102,0.2722870111465454,0.2911263108253479,0.2951861321926117,12.398406028747559,0.15701967477798462,0.3921135663986206,6.565634727478027,0.16504476964473724,stage3_geovis_slat,0.8990536332130432,test_000003,6.0
0.06801469624042511,0.36577141284942627,0.24243652820587158,0.3550708591938019,12.884756088256836,0.18917374312877655,0.43388956785202026,6.088799953460693,0.19248738884925842,stage3_geovis_slat,0.9092326760292053,test_000003,7.0
0.012684989720582962,0.10478930175304413,0.22940729558467865,0.3093922734260559,15.184329986572266,0.07434263080358505,0.19662785530090332,9.358467102050781,0.07415071129798889,stage4_geovis_slat_joint,0.9506227374076843,test_000003,0.0
0.014981272630393505,0.32523253560066223,0.2746232748031616,0.3938479423522949,12.3305025100708,0.12949103116989136,0.31392765045166016,7.721329212188721,0.35263681411743164,stage4_geovis_slat_joint,0.9042890667915344,test_000003,1.0
0.012012012302875519,0.4023420810699463,0.28348588943481445,0.3202325105667114,12.446937561035156,0.2556929588317871,0.2581079304218292,9.317422866821289,0.6532928943634033,stage4_geovis_slat_joint,0.9066150188446045,test_000003,2.0
0.008517888374626637,0.22562354803085327,0.30805689096450806,0.21312592923641205,13.240835189819336,0.1303958296775818,0.29103219509124756,8.243884086608887,0.20538371801376343,stage4_geovis_slat_joint,0.9166817665100098,test_000003,3.0
0.018939392641186714,0.4611477851867676,0.2764924466609955,0.4458500146865845,12.694992065429688,0.386257141828537,0.32455554604530334,7.658725261688232,0.5657755136489868,stage4_geovis_slat_joint,0.9088107943534851,test_000003,4.0
0.024390244856476784,0.22513966262340546,0.2536163628101349,0.45954588055610657,13.953758239746094,0.08561956882476807,0.37495434284210205,7.099376201629639,0.06958182156085968,stage4_geovis_slat_joint,0.9219779968261719,test_000003,5.0
